clip_id	reference	hypothesis
10793303920648978305.wav	ಮಧ್ಯಯುಗದ ಕೊನೆಯಲ್ಲಿ ಪಶ್ಚಿಮ ಯುರೋಪ್ ಪ್ರಾಂತ್ಯವು ತನ್ನದೇ ಆದ ಶೈಲಿಯನ್ನು ಅಭಿವೃದ್ಧಿಪಡಿಸಲು ಪ್ರಾರಂಭಿಸಿತು ಧರ್ಮಯುದ್ಧದ ಪರಿಣಾಮವಾಗಿ ಜನರು ಬಟ್ಟೆಗಳನ್ನು ಧರಿಸಲು ಗುಂಡಿಗಳನ್ನು ಬಳಸಲು ಪ್ರಾರಂಭಿಸಿದ್ದು ಆ ಕಾಲದ ಅತಿದೊಡ್ಡ ಬೆಳವಣಿಗೆಗಳಲ್ಲೊಂದು	ಮಧ್ಯಯುಗದ ಕೊನೆಯಲ್ಲಿ ಪಶ್ಚಿಮ ಯುರೋಪ್ ಪ್ರಾಂತ್ಯವು ತನ್ನದೇ ಆದ ಶೈಲಿಯನ್ನು ಅಭಿವೃದ್ಧಿಪಡಿಸಲು ಪ್ರಾರಂಭಿಸಿತು ಧರ್ಮಯುದ್ಧದ ಪರಿಣಾಮವಾಗಿ ಜನರು ಬಟ್ಟೆಗಳನ್ನು ಧರಿಸಲು ಗುಂಡಿಗಳನ್ನು ಬಳಸಲು ಪ್ರಾರಂಭಿಸಿದ್ದು ಈ ಕಾಲದ ಅತಿದೊಡ್ಡ ಬೆಳವಣಿಗೆಯಲ್ಲೊಂದು
10799512288113295006.wav	ಪ್ರತಿಯೊಬ್ಬರೂ ಸಮಾಜದ ಅಭಿವೃದ್ಧಿಯಲ್ಲಿ ಭಾಗವಹಿಸುತ್ತಾರೆ ಮತ್ತು ಸಾರಿಗೆ ವ್ಯವಸ್ಥೆಯನ್ನು ಬಳಸುತ್ತಾರೆ ಸಾರಿಗೆ ವ್ಯವಸ್ಥೆಗಳ ಬಗ್ಗೆ ಬಹುತೇಕ ಎಲ್ಲರೂ ದೂರು ನೀಡುತ್ತಾರೆ	ಪ್ರತಿಯೊಬ್ಬರೂ ಸಮಾಜದ ಅಭಿವೃದ್ಧಿಯಲ್ಲಿ ಭಾಗವಹಿಸುತ್ತಾರೆ ಮತ್ತು ಸಾರಿಗೆ ವ್ಯವಸ್ಥೆಯನ್ನು ಬಳಸುತ್ತಾರೆ ಸಾರಿಗೆಯ ವ್ಯವಸ್ಥೆಗಳ ಬಗ್ಗೆ ಬಹುತೇಕ ಎಲ್ಲರೂ ದೂರು ನೀಡುತ್ತಾರೆ
10809915695041017822.wav	ವಿದಳನ ಬಾಂಬ್ ಅನೇಕ ಪ್ರೋಟಾನ್‌ಗಳು ಮತ್ತು ನ್ಯೂಟ್ರಾನ್‌ಗಳೊಂದಿಗೆ ನ್ಯೂಕ್ಲಿಯಸ್ ಅನ್ನು ಒಟ್ಟುಗೂಡಿಸಲು ಶಕ್ತಿಯನ್ನು ತೆಗೆದುಕೊಳ್ಳುತ್ತದೆ ಎಂಬ ತತ್ವದ ಮೇಲೆ  ಕೆಲಸ ಮಾಡುತ್ತದೆ	ವಿದಳನ ಬಾಂಬ್ ಅನೇಕ ಪ್ರೋಟಾನ್ ಗಳು ಮತ್ತು ನ್ಯೂಟ್ರಾನ್ ಗಳಿಂದ ನ್ಯೂಕ್ಲಿಯಸ್  ಅನ್ನು ಒಟ್ಟುಗೂಡಿಸಲು ಶಕ್ತಿಯನ್ನು ತೆಗೆದುಕೊಳ್ಳುತ್ತದೆ ಎಂಬ ತತ್ವದ ಮೇಲೆ ಕೆಲಸ ಮಾಡುತ್ತದೆ
10814238397420020676.wav	ಉತ್ಪಾದಿಸಿದ ಸಾಮಗ್ರಿಗಳು ಪುರಾತನ ಎಂಬುದಕ್ಕೆ ಸಮಗ್ರ ವ್ಯಾಖ್ಯಾನವಿಲ್ಲ ಕೆಲವು ತೆರಿಗೆ ಸಂಸ್ಥೆಗಳು 100 ವರ್ಷಗಳಿಗಿಂತ ಹಳೆಯ ಸಾಮಗ್ರಿಗಳನ್ನು ಪುರಾತನ ಎಂದು ವ್ಯಾಖ್ಯಾನಿಸುತ್ತವೆ	ಉತ್ಪಾದಿಸಿದ ಸಾಮಗ್ರಿಗಳು ಪುರಾತನ ಎಂಬುದಕ್ಕೆ ಸಮಗ್ರ ವ್ಯಾಖ್ಯಾನವಿಲ್ಲ ಕೆಲವು ತೆರಿಗೆ ಸಂಸ್ಥೆಗಳು ನೂರು ವರ್ಷಗಳಿಗಿಂತ ಹಳೆಯ ಸಾಮಗ್ರಿಗಳನ್ನು ಪುರಾತನ ಎಂದು ವ್ಯಾಖ್ಯಾನಿಸುತ್ತವೆ
10819882172515336123.wav	ಕೇವಲ ಎರಡೇ ವಾರಗಳಲ್ಲಿ ಅಮೇರಿಕನ್ನರು ಮತ್ತು ಸ್ವತಂತ್ರ ಫ್ರೆಂಚ್ ದಳಗಳು ದಕ್ಷಿಣ ಫ್ರಾನ್ಸ್ ಅನ್ನು ಬಿಡುಗಡೆಗೊಳಿಸಿ ಜರ್ಮನಿಯ ಕಡೆಗೆ ಹೊರಳಿದ್ದರು	ಕೇವಲ ಎರಡೇ ವಾರಗಳಲ್ಲಿ ಅಮೆರಿಕನ್ನರು ಮತ್ತು ಸ್ವತಂತ್ರ ಫ್ರೆಂಚ್ ದಳಗಳು ದಕ್ಷಿಣ ಫ್ರಾನ್ಸ್ ಅನ್ನು ಬಿಡುಗಡೆಗೊಳಿಸಿ ಜರ್ಮನಿಯ ಕಡೆಗೆ ಹೊರಳಿದ್ದರು
10844487239529027091.wav	ಮಿಶ್ರಲೋಹಗಳು ಸಾಮಾನ್ಯವಾಗಿ ಎರಡು ಅಥವಾ ಹೆಚ್ಚಿನ ಲೋಹಗಳ ಮಿಶ್ರಣವಾಗಿದೆ ಆವರ್ತಕ ಕೋಷ್ಟಕದಲ್ಲಿ ಹಲವಾರು ಅಂಶಗಳಿವೆ ಎಂಬುದನ್ನು ಮರೆಯಬೇಡಿ	ಮಿಶ್ರಲೋಹಗಳು ಸಾಮಾನ್ಯವಾಗಿ ಎರಡು ಅಥವಾ ಹೆಚ್ಚಿನ ಲೋಹಗಳ ಮಿಶ್ರಣವಾಗಿದೆ ಆವರ್ತಕ ಕೋಷ್ಟಕದಲ್ಲಿ ಹಲವಾರು ಅಂಶಗಳಿವೆ ಎಂಬುದನ್ನು ಮರೆಯಬೇಡಿ
10856446517680728339.wav	ಅಂತಿಮವಾಗಿ ಕೀಟಗಳು ದಂಶಕಗಳು ಹಲ್ಲಿಗಳು ಮತ್ತು ಪಕ್ಷಿಗಳಂತಹ ಹಲವಾರು ಸಣ್ಣ ಪುಟ್ಟ ಹುಳುಗಳನ್ನು ಬೇಟೆಯಾಡುವ ಸಣ್ಣ ಬೆಕ್ಕುಗಳಿವೆ ಸಾಕು ಬೆಕ್ಕುಗಳು ಸೇರಿದಂತೆ	ಅಂತಿಮವಾಗಿ ಕೀಟಗಳು ದಂಶಕಗಳು ಹಲ್ಲಿಗಳು ಮತ್ತು ಪಕ್ಷಿಗಳಂತಹ ಹಲವಾರು ಸಣ್ಣ ಪುಟ್ಟ ಹುಳುಗಳನ್ನು ಬೇಟೆಯಾಡುವ ಸಣ್ಣ ಬೆಕ್ಕುಗಳಿವೆ ಸಾಕು ಬೆಕ್ಕುಗಳು ಸೇರಿದಂತೆ
10916112957089680615.wav	ಹಲವು ಕ್ರೂಸ್‌ಗಳು ಜರ್ಮನಿಯ ಬರ್ಲಿನ್ ಪಟ್ಟಣವನ್ನು ತಮ್ಮ ಬ್ರೋಶರ್‌ಗಳಲ್ಲಿ ನಮೂದಿಸಿವೆ. ಆದರೆ ನೀವು ಮ್ಯಾಪ್‌ನಲ್ಲಿ ನೋಡಿದರೆ ಬರ್ಲಿನ್‍‌ನ ಸುತ್ತಮುತ್ತ ಎಲ್ಲಿಯೂ ಸಮುದ್ರ ಗೋಚರಿಸುವುದಿಲ್ಲ ಮತ್ತು ಆ ನಗರದ ಭೇಟಿಯ ದರ ಕ್ರೂಸ್‌ನ ದರದಲ್ಲಿ ಸೇರ್ಪಡೆಯಾಗಿರುವುದಿಲ್ಲ	ಹಲವು ಕ್ರೂಸ್ಗಳು ಜರ್ಮನಿಯ ಬರ್ಲಿನ್ ಪಟ್ಟಣವನ್ನು ತಮ್ಮ ಬ್ರೋಷರ್ ಗಳಲ್ಲಿ ನಮೂದಿಸಿವೆ ಆದರೆ ನೀವು ಮ್ಯಾಪ್ ನಲ್ಲಿ ನೋಡಿದರೆ ಬರ್ಲಿನ್ ನ ಸುತ್ತಮುತ್ತ ಎಲ್ಲಿಯೂ ಸಮುದ್ರ ಗೋಚರಿಸುವುದಿಲ್ಲ ಮತ್ತು ಆ ನಗರದ ಭೇಟಿಯ ದರ ಕ್ರೂಸ್ ನ ದರದಲ್ಲಿ ಸೇರ್ಪಡೆಯಾಗಿರುವುದಿಲ್ಲ
10958940390228183526.wav	ಅದೇ ಸ್ಪೆಕ್ಟ್ರಂನ ಇನ್ನೊಂದು ಕೊನೆ ತಂಡ ಮಾಡುತ್ತಿರುವುದನೆಲ್ಲ ಬದಲಾಯಿಸಿ ತಾನೇ ಪ್ರತಿಯೊಂದನ್ನು ಮಾಡಬೇಕೆಂದು ಯೋಚಿಸುವ ಒರ್ವ ಅಪರಿಚಿತ ವ್ಯಕ್ತಿಯಾಗಿ ಮಾರ್ಪಡುವುದು	ಇದು ಅದೇ ಸ್ಪೆಕ್ಟ್ರಮ್ ನ ಇನ್ನೊಂದು ಕೊನೆ ತಂಡ ಮಾಡುತ್ತಿರುವುದನ್ನೆಲ್ಲ ಬದಲಾಯಿಸಿ ತಾನೇ ಪ್ರತಿಯೊಂದನ್ನು ಮಾಡಬೇಕೆಂದು ಯೋಚಿಸುವ ಓರ್ವ ಅಪರಿಚಿತ ವ್ಯಕ್ತಿಯಾಗಿ ಮಾರ್ಪಡುವುದು
11044382948009861084.wav	ಸೇನೆಯ ಆಗಮನದ ಮೊದಲು 1800 ರ ದಶಕದಿಂದಲೂ ಇಂತಹ ಕಾಯಿಲೆಗೆ ಸಂಬಂಧಿಸಿದ ಯಾವುದೇ ಸಮಸ್ಯೆಗಳನ್ನು ಹೈಟಿ ಎದುರಿಸಿರಲಿಲ್ಲ	ಸೇನೆಯ ಆಗಮನದ ಮೊದಲು ಸಾವಿರದ ಎಂಟುನೂರರ ದಶಕದಿಂದಲೂ ಇಂತಹ ಕಾಯಿಲೆಗೆ ಸಂಬಂಧಿಸಿದ ಯಾವುದೇ ಸಮಸ್ಯೆಗಳನ್ನು ಹೈಟಿ ಎದುರಿಸಲಿಲ್ಲ
11052029011405041952.wav	ಹುಹ್ನೆ ಅವರು ರಾಜೀನಾಮೆ ನೀಡಿದ್ದಾರೆ ಮತ್ತು ಕ್ಯಾಬಿನೆಟ್ನಲ್ಲಿ ಅವರ ಸ್ಥಾನವನ್ನು ಎಡ್ ಡೇವಿ mp ತುಂಬಲಿದ್ದಾರೆ ಡೇವಿ ತೊರೆಯುತ್ತಿರುವ ವ್ಯವಹಾರ ಸಚಿವರ ಸ್ಥಾನವನ್ನು ನಾರ್ಮನ್ ಲ್ಯಾಂಬ್ mp ಪಡೆದುಕೊಳ್ಳುವರೆಂದು ನಿರೀಕ್ಷಿಸಲಾಗಿದೆ	ಹುಹ್ನೆ ಅವರು ರಾಜೀನಾಮೆ ನೀಡಿದ್ದಾರೆ ಮತ್ತು ಕ್ಯಾಬಿನೆಟ್ ನಲ್ಲಿ ಅವರ ಸ್ಥಾನವನ್ನು ಎಡ್ ಡೇವಿ ಎಂಪಿ ತುಂಬಲಿದ್ದಾರೆ ಡೇವಿ ತೊರೆಯುತ್ತಿರುವ ವ್ಯವಹಾರ ಸಚಿವರ ಸ್ಥಾನವನ್ನು ನಾರ್ಮನ್ ಲ್ಯಾಂಬ್ ಎಂಪಿ ಪಡೆದುಕೊಳ್ಳುವರೆಂದು ನಿರೀಕ್ಷಿಸಲಾಗಿದೆ
11068347071756166499.wav	ಮಧ್ಯಪ್ರಾಚ್ಯದ ಬೆಚ್ಚನೆಯ ವಾತಾವರಣದಲ್ಲಿ ಮನೆ ಅಷ್ಟು ಮುಖ್ಯವಲ್ಲ	ಮಧ್ಯಪ್ರಾಚ್ಯದ ಬೆಚ್ಚನೆಯ ವಾತಾವರಣದಲ್ಲಿ ಮನೆ ಅಷ್ಟು ಮುಖ್ಯವಲ್ಲ
11081036528005106795.wav	ಮಕ್ಕಳು ವೃದ್ಧರು ಸೇರಿದಂತೆ ಆರು ಬಂಧಿಗಳನ್ನು ಅವರ ಜೊತೆಯಲ್ಲಿ ಫಿಲಿಪಿನೊ ಫೋಟೊಗ್ರಾಫರ್ ಅನ್ನು ಸಹ ಬೇಗನೆ ಬಿಡುಗಡೆ ಮಾಡಲಾಯಿತು	ಮಕ್ಕಳೂ ವೃದ್ಧರೂ ಸೇರಿದಂತೆ ಆರು ಬಂಧಿಗಳನ್ನು ಅವರ ಜೊತೆಯಲ್ಲಿ ಫಿಲಿಪಿನೋ ಫೋಟೋಗ್ರಾಫರ್ ಅನ್ನೂ ಸಹ ಬೇಗನೆ ಬಿಡುಗಡೆ ಮಾಡಲಾಯಿತು
11087935984284696899.wav	ಈ ದಂಪತಿಗಳು ತಮ್ಮ ಮಗುವನ್ನು ದತ್ತು ಸ್ವೀಕಾರ ಯೋಜನೆಯಲ್ಲಿ ನೋಂದಾಯಿಸಬಹುದು	ಈ ದಂಪತಿಗಳು ತಮ್ಮ ಮಗುವನ್ನು ದತ್ತು ಸ್ವೀಕಾರ ಯೋಜನೆಯಲ್ಲಿ ನೋಂದಾಯಿಸಬಹುದು
11116289263070009894.wav	ಸಸ್ಯಗಳು ದ್ಯುತಿಸಂಶ್ಲೇಷಣೆಯ ಮೂಲಕ ಸೂರ್ಯನಿಂದ ಆಹಾರ ತಯಾರಿಸಿಕೊಳ್ಳುತ್ತವೆ ಅವು ನೆರಳನ್ನೂ ನೀಡುತ್ತವೆ	ಸಸ್ಯಗಳು ದ್ಯುತಿ ಸಂಶ್ಲೇಷಣೆಯ ಮೂಲಕ ಸೂರ್ಯನಿಂದ ಆಹಾರ ತಯಾರಿಸಿಕೊಳ್ಳುತ್ತವೆ ಅವು ನೆರಳನ್ನು ನೀಡುತ್ತವೆ
11136757965984803450.wav	ಇದನ್ನು ರಾಸಾಯನಿಕದ ಪಿಹೆಚ್ ಎಂದು ಕರೆಯಲಾಗುತ್ತದೆ ನೀವು ಕೆಂಪು ಎಲೆಕೋಸು ರಸವನ್ನು ಬಳಸಿಕೊಂಡು ಸೂಚಕವನ್ನು ಮಾಡಬಹುದು	ಇದನ್ನು ರಾಸಾಯನಿಕದ ಪಿಹೆಚ್ ಎಂದು ಕರೆಯಲಾಗುತ್ತದೆ ನೀವು ಕೆಂಪು ಎಲೆಕೋಸು ರಸವನ್ನು ಬಳಸಿಕೊಂಡು ಸೂಚಕವನ್ನು ಮಾಡಬಹುದು
11218739150467457673.wav	ಹಾಂಗ್ ಕಾಂಗ್ ಸ್ಕೈಲೈನ್ ಅನ್ನು ನಿರ್ಮಿಸುವ ಕಟ್ಟಡಗಳ ಮೆರವಣಿಗೆಯನ್ನು ಮಿನುಗುವ ಬಾರ್ ಗ್ರಾಫ್‌ಗೆ ಹೋಲಿಸಲಾಗುತ್ತದೆ ಮತ್ತು ವಿಕ್ಟೋರಿಯಾ ಬಂದರಿನ ನೀರು ಅದನ್ನು ಸ್ಪಷ್ಟಪಡಿಸುತ್ತದೆ	ಹಾಂಗ್ಕಾಂಗ್ ಸ್ಕೈಲೈನ್ ಅನ್ನು ನಿರ್ಮಿಸುವ ಕಟ್ಟಡಗಳ ಮೆರವಣಿಗೆಯನ್ನು ಮೀನುಗುವ ಬಾರ್ ಗ್ರಾಫ್ ಗೆ ಹೋಲಿಸಲಾಗುತ್ತದೆ ಮತ್ತು ವಿಕ್ಟೋರಿಯಾ ಬಂದರಿನ ನೀರು ಅದನ್ನು ಸೃಷ್ಟಿಪಡಿಸುತ್ತದೆ
11277013359161045049.wav	ಆತನು ತನ್ನ ನೋವನ್ನು ನಿವಾರಿಸಿಕೊಳ್ಳಲು ಅಗತ್ಯವಾದ ಔಷಧಿಗಳನ್ನು ತೆಗೆದುಕೊಳ್ಳಲು ಸಾಧ್ಯವಾಗಲಿಲ್ಲ ಏಕೆಂದರೆ ಅವುಗಳನ್ನು ಆಟದಿಂದ ನಿರ್ಬಂಧಿಸಲಾಗಿತ್ತು	ಆತನು ತನ್ನ ನೋವನ್ನು ನಿವಾರಿಸಿಕೊಳ್ಳಲು ಅಗತ್ಯವಾದ ಔಷಧಿಗಳನ್ನು ತೆಗೆದುಕೊಳ್ಳಲು ಸಾಧ್ಯವಾಗಲಿಲ್ಲ ಏಕೆಂದರೆ ಅವುಗಳನ್ನು ಆಟದಿಂದ ನಿರ್ಬಂಧಿಸಲಾಗಿತ್ತು
11299254579171712672.wav	ಆವಾಸ್ತವಿಕ ತಂಡಗಳು ಸಾಂಪ್ರದಾಯಿಕ ತಂಡಗಳಷ್ಟೇ ಉತ್ಕ್ರುಷ್ಟ ಮಟ್ಟದವಾಗಿದ್ದು ಕೊಂಚ ಮಟ್ಟದ ವ್ಯತ್ಯಾಸಗಳಿರುತ್ತವೆ	ಆವಾಸ್ತವಿಕ ತಂಡಗಳು ಸಾಂಪ್ರದಾಯಿಕ ತಂಡಗಳಷ್ಟೇ ಉತ್ಕೃಷ್ಟ ಮಟ್ಟದವಾಗಿದ್ದು ಕೊಂಚ ಮಟ್ಟದ ವ್ಯತ್ಯಾಸಗಳಿರುತ್ತವೆ
11310752126991935439.wav	ಉತ್ತರದಲ್ಲಿ ಮತ್ತು ಬಹಳ ಸುಲಭವಾಗಿ ತಲುಪಬಲ್ಲ ಪ್ರಣಯಮಯ ಆಹ್ಲಾದಕರ ಸಿಂಟ್ರಾ ಪಟ್ಟಣವಿದೆ ಹಾಗೂ ಅದು ಲಾರ್ಡ್ ಬೈರಾನ್ ಅತ್ಯಾಕರ್ಷಕವಾಗಿ ದಾಖಲು ಮಾಡಿದ ನಂತರ ವಿದೇಶಿಗರಲ್ಲಿ ಜನಪ್ರಿಯವಾಯಿತು	ಉತ್ತರದಲ್ಲಿ ಮತ್ತು ಬಹಳ ಸುಲಭವಾಗಿ ತಲುಪಬಲ್ಲ ಪ್ರಣಯಮಯ ಆಹ್ಲಾದಕರ ಸಿಂಟ್ರಾ ಪಟ್ಟಣವಿದೆ ಹಾಗೂ ಅದು ಲಾರ್ಡ್ ಬೈರಾನ್ ಅತ್ಯಾಕರ್ಷಕವಾಗಿ ದಾಖಲು ಮಾಡಿದ ನಂತರ ವಿದೇಶದಲ್ಲಿ ಜನಪ್ರಿಯವಾಯಿತು
1137670914249316430.wav	ಮೊಲ್ಡೊವಾದ ರಾಜಧಾನಿಯು ಚಿಸಿನಾವು ಸ್ಥಳೀಯ ಭಾಷೆಯು ರೊಮೇನಿಯನ್ ಆಗಿದೆ ಆದರೆ ರಷ್ಯನ್ ಅನ್ನು ವ್ಯಾಪಕವಾಗಿ ಬಳಸಲಾಗುತ್ತದೆ	ಮೊಲ್ಡೋವಾದ ರಾಜಧಾನಿಯು ಚಿಸಿನಾವು ಸ್ಥಳೀಯ ಭಾಷೆಯು ರೊಮೇನಿಯನ್ ಆಗಿದೆ ಆದರೆ ರಶಿಯನ್ ಅನ್ನು ವ್ಯಾಪಕವಾಗಿ ಬಳಸಲಾಗುತ್ತದೆ
11415978442101216596.wav	ಸಂಸ್ಥೆಯ ಕ್ರಿಯಾತ್ಮಕ ವಿಭಾಗಗಳಲ್ಲಿ ಲಭ್ಯವಿರುವ ಎಲ್ಲಾ ಸಂಪನ್ಮೂಲಗಳನ್ನು ಪರಿಣಾಮಕಾರಿಯಾಗಿ ಬಳಸಿದಾಗ ಸೃಜನಶೀಲತೆ ಮತ್ತು ಜಾಣ್ಮೆ ತಾನಾಗಿಯೇ ಹೊರಹೊಮ್ಮುತ್ತದೆ	ಸಂಸ್ಥೆಯ ಕ್ರಿಯಾತ್ಮಕ ವಿಭಾಗಗಳಲ್ಲಿ ಲಭ್ಯವಿರುವ ಎಲ್ಲ ಸಂಪನ್ಮೂಲಗಳನ್ನು ಪರಿಣಾಮಕಾರಿಯಾಗಿ ಬಳಸಿದಾಗ ಸೃಜನಶೀಲತೆ ಮತ್ತು ಜಾಣ್ಮೆ ತಾನಾಗಿಯೇ ಹೊರಹೊಮ್ಮುತ್ತದೆ
11418705850029884073.wav	ಆಗಸ್ಟ್ 15 1940 ರಂದು ಮಿತ್ರರಾಷ್ಟ್ರಗಳು ದಕ್ಷಿಣ ಫ್ರಾನ್ಸ್ ಮೇಲೆ ಆಕ್ರಮಣ ಮಾಡಿದವು ಈ ಆಕ್ರಮಣವನ್ನು ಆಪರೇಷನ್ ಡ್ರಾಗನ್ ಎಂದು ಕರೆಯಲಾಯಿತು	ಆಗಸ್ಟ್ ಹದಿನೈದು ಸಾವಿರದ ಒಂಬೈನೂರ ನಲವತ್ತರಂದು ಮಿತ್ರ ರಾಷ್ಟ್ರಗಳು ದಕ್ಷಿಣ ಫ್ರಾನ್ಸ್ ಮೇಲೆ ಆಕ್ರಮಣ ಮಾಡಿದವು ಈ ಆಕ್ರಮಣವನ್ನು ಆಪರೇಷನ್ ಡ್ರ್ಯಾಗನ್ ಎಂದು ಕರೆಯಲಾಯಿತು
11439455607214565147.wav	ಈ ದಂಪತಿಗಳು ತಮ್ಮ ಮಗುವನ್ನು ದತ್ತು ಸ್ವೀಕಾರ ಯೋಜನೆಯಲ್ಲಿ ನೋಂದಾಯಿಸಬಹುದು	ಈ ದಂಪತಿಗಳು ತಮ್ಮ ಮಗುವನ್ನು ದತ್ತು ಸ್ವೀಕಾರ ಯೋಜನೆಯಲ್ಲಿ ನೋಂದಾಯಿಸಬಹುದು
11504916302111599447.wav	ಕೆಲವು ಪ್ರದೇಶಗಳಲ್ಲಿ ಒಂದು ನಿಮಿಷ ಕುದಿಯುವ ನೀರು ಸಾಕು ಇತರ ಪ್ರದೇಶಗಳಲ್ಲಿ ಇದು ಹಲವಾರು ನಿಮಿಷಗಳನ್ನು ತೆಗೆದುಕೊಳ್ಳುತ್ತದೆ	ಕೆಲವು ಪ್ರದೇಶಗಳಲ್ಲಿ ಒಂದು ನಿಮಿಷ ಕುದಿಯುವ ನೀರು ಸಾಕು ಇತರ ಪ್ರದೇಶಗಳಲ್ಲಿ ಇದು ಹಲವಾರು ನಿಮಿಷಗಳನ್ನು ತೆಗೆದುಕೊಳ್ಳುತ್ತದೆ
11505730296960840565.wav	ರಾಜ್ಯದಲ್ಲಿ ಕೆಲಸ ಮಾಡುವ ಬಹುತೇಕರು ಬಳಸುವ ದೈನಂದಿನ ಭಾಷೆ ಇಟಾಲಿಯನ್ ಕೂಡ ಆಗಿದೆ ಆದರೆ ಧಾರ್ಮಿಕ ಆಚರಣೆಗಳಲ್ಲಿ ಲ್ಯಾಟಿನ್ ಅನ್ನು ಬಳಸಲಾಗುತ್ತದೆ	ರಾಜ್ಯದಲ್ಲಿ ಕೆಲಸ ಮಾಡುವ ಬಹುತೇಕರು ಬಳಸುವ ದೈನಂದಿನ ಭಾಷೆ ಇಟಾಲಿಯನ್ ಕೂಡ ಆಗಿದೆ ಆದರೆ ಧಾರ್ಮಿಕ ಆಚರಣೆಗಳಲ್ಲಿ ಲ್ಯಾಟಿನ್ ಅನ್ನು ಬಳಸಲಾಗುತ್ತದೆ
11540213325493802718.wav	ಈ ಎರಡು ಸಂಯುಕ್ತಗಳು ಒಂದಕ್ಕೊಂದು ಪ್ರತಿಕ್ರಿಯಿಸಿ ಮೂತ್ರಪಿಂಡ ಕೆಲಸಕ್ಕೆ ಅಡ್ಡಿಯುಂಟು ಮಾಡುವಂತ ಹರಳುಗಳ ರಚನೆ ಮಾಡುತ್ತದೆ ಎಂದು ವಿಶ್ವವಿದ್ಯಾಲಯದ ಸಂಶೋಧಕರು ಹೇಳಿದ್ದಾರೆ	ಈ ಎರಡೂ ಸಂಯುಕ್ತಗಳು ಒಂದಕ್ಕೊಂದು ಪ್ರತಿಕ್ರಿಯಿಸಿ ಮೂತ್ರಪಿಂಡ ಕೆಲಸಕ್ಕೆ ಅಡ್ಡಿಯುಂಟು ಮಾಡುವಂತಹ ಹರಳುಗಳ ರಚನೆ ಮಾಡುತ್ತದೆ ಎಂದು ವಿಶ್ವವಿದ್ಯಾಲಯದ ಸಂಶೋಧಕರು ಹೇಳಿದ್ದಾರೆ
11544496410808630887.wav	ಭಾರಿ ತೆರಿಗೆ ವಿಧಿಸುವ ದೇಶಗಳಿಗೆ ತೆರಳುತ್ತಿರುವ ಪ್ರಯಾಣಿಕರು ಕೆಲವೊಮ್ಮೆ ಗಣನೀಯ ಪ್ರಮಾಣದ ಹಣವನ್ನು ಉಳಿಸಬಹುದು ವಿಶೇಷವಾಗಿ ಮದ್ಯ ಪಾನೀಯಗಳು ಮತ್ತು ತಂಬಾಕಿನಂತಹ ಉತ್ಪನ್ನಗಳಲ್ಲಿ	ಭಾರೀ ತೆರಿಗೆ ವಿಧಿಸುವ ದೇಶಗಳಿಗೆ ತೆರಳುತ್ತಿರುವ ಪ್ರಯಾಣಿಕರು ಕೆಲವೊಮ್ಮೆ ಗಣನೀಯ ಪ್ರಮಾಣದ ಹಣವನ್ನು ಉಳಿಸಬಹುದು ವಿಶೇಷವಾಗಿ ಮದ್ಯ ಪಾನೀಯಗಳು ಮತ್ತು ತಂಬಾಕಿನಂತಹ ಉತ್ಪನ್ನಗಳಲ್ಲಿ
11555591132487643171.wav	ಆ ಕಡಲತೀರಗಳಲ್ಲಿ ಮರಳು ಹೇರಳವಾಗಿರುವ ಕಾರಣ ಅವುಗಳು ಈಜಲು ಸುರಕ್ಷಿತವಾದ ಪ್ರದೇಶಗಳಾಗಿವೆ ಮತ್ತು ಹೆಚ್ಚಿನ ಕಡಲತೀರಗಳಲ್ಲಿ ಪೊಹುಟುಕಾವಾ ಮರಗಳಿಂದ ನೆರಳು ಸಹ ಹೆಚ್ಚಾಗಿದೆ	ಆ ಕಡಲೆ ತೀರಗಳಲ್ಲಿ ಮರಳು ಹೇರಳವಾಗಿರುವ ಕಾರಣ ಅವುಗಳು ಈಜಲು ಸುರಕ್ಷಿತವಾದ ಪ್ರದೇಶಗಳಾಗಿವೆ ಮತ್ತು ಹೆಚ್ಚಿನ ಕಡಲೆ ತೀರಗಳಲ್ಲಿ ಪೊಹೊಟೊಕಾವಾ ಮರಗಳಿಂದ ನೆರಳು ಸಹ ಹೆಚ್ಚಾಗಿದೆ
11562171430216386320.wav	ಪರೀಕ್ಷಿಸಿದ ರಾಸಾಯನದಲ್ಲಿರುವ ಹೈಡ್ರೋಜನ್  phನಲ್ಲಿನ h  ಐಯಾನುಗಳ ಪ್ರಮಾಣದಿಂದ ph  ಪ್ರಮಾಣವನ್ನು ಸೂಚಿಸಲಾಗುತ್ತದೆ	ಪರೀಕ್ಷಿಸದ ರಾಸಾಯನದಲ್ಲಿರುವ ಹೈಡ್ರೋಜನ್ ಬ್ರಾಕೆಟ್ ನಲ್ಲಿ ಪಿಎಚ್ ನಲ್ಲಿನ ಹೆಚ್ ಅಯಾನುಗಳ ಪ್ರಮಾಣದಿಂದ ಪಿಎಚ್ ಪ್ರಮಾಣವನ್ನು ಸೂಚಿಸಲಾಗುತ್ತದೆ
